transaction_id,order_date,customer_id,product_id,product_category,quantity,unit_price,discount,revenue,region,sales_channel,customer_type
106776,2024-04-13,2550,5280,Home & Kitchen,1,403.04,0.2,322.43,West,Online,Returning
132983,2024-04-13,1471,5490,Books,1,8.09,0.0,8.09,East,Online,Returning
111324,2024-04-13,3391,5057,Beauty & Personal Care,1,124.11,0.1,111.7,West,Offline,Returning
113701,2024-04-13,10812,5160,Toys & Games,2,88.28,0.15,150.08,Central,Offline,New
136467,2024-04-13,3872,5379,Pet Supplies,4,37.09,0.1,133.52,East,Offline,New
126195,2024-04-13,4704,5001,Grocery,2,13.21,0.2,21.14,Central,Online,Returning
121119,2024-04-13,2368,5247,Home & Kitchen,1,121.75,0.0,121.75,East,Online,Returning
126224,2024-04-13,4575,5466,Clothing,1,78.71,0.0,78.71,South,Offline,Returning
143831,2024-04-13,10058,5231,Office Supplies,1,38.01,0.0,38.01,East,Offline,Returning
105963,2024-04-13,1461,5321,Automotive,1,800.9,0.1,720.81,South,Online,New
120732,2024-04-13,2631,5212,Books,2,46.81,0.05,88.94,North,Offline,Returning
114539,2024-04-13,1504,5200,Electronics,2,1547.48,0.05,2940.21,East,Offline,New
146027,2024-04-13,4858,5336,Toys & Games,2,48.9,0.05,92.91,West,Offline,Returning
133314,2024-04-13,7750,5049,Electronics,1,118.45,0.15,100.68,West,Online,Returning
120273,2024-04-13,3160,5347,Electronics,1,981.17,0.0,981.17,South,Online,New
132668,2024-04-13,7323,5397,Electronics,1,132.0,0.05,125.4,West,Online,Returning
105398,2024-04-13,8606,5413,Office Supplies,4,175.93,0.0,703.72,North,Online,Returning
120093,2024-04-13,9464,5096,Toys & Games,1,34.3,0.05,32.58,West,Offline,Returning
125162,2024-04-13,5042,5411,Automotive,1,366.44,0.0,366.44,West,Offline,Returning
144331,2024-04-13,8725,5034,Sports & Outdoors,1,261.32,0.25,195.99,South,Online,Returning
131310,2024-04-13,5079,5179,Sports & Outdoors,1,757.38,0.0,757.38,North,Online,Returning
128489,2024-04-13,2284,5204,Grocery,3,91.38,0.05,260.43,North,Online,Returning
143347,2024-04-13,1894,5192,Home & Kitchen,6,54.4,0.0,326.4,North,Offline,Returning
144762,2024-04-13,6496,5441,Health & Wellness,5,240.66,0.05,1143.14,East,Online,Returning
124353,2024-04-13,4559,5422,Automotive,3,465.53,0.05,1326.76,Central,Online,Returning
127321,2024-04-13,9084,5373,Sports & Outdoors,2,592.94,0.05,1126.59,North,Online,Returning
112500,2024-04-13,5496,5179,Books,5,47.58,0.15,202.21,Central,Offline,Returning
127019,2024-04-13,8283,5114,Toys & Games,4,27.39,0.1,98.6,Central,Online,Returning
108451,2024-04-13,1379,5292,Beauty & Personal Care,2,80.55,0.0,161.1,West,Online,Returning
100343,2024-04-13,1772,5067,Electronics,3,1111.68,0.05,3168.29,West,Online,Returning
131547,2024-04-13,9599,5441,Sports & Outdoors,2,289.56,0.1,521.21,North,Online,Returning
103253,2024-04-13,6619,5022,Automotive,6,546.85,0.05,3117.04,West,Online,New
128296,2024-04-13,2539,5361,Clothing,1,48.65,0.0,48.65,South,Offline,New
103301,2024-04-13,10134,5247,Home & Kitchen,2,293.09,0.05,556.87,East,Offline,New
129751,2024-04-13,4537,5196,Toys & Games,1,100.55,0.0,100.55,East,Online,Returning
104839,2024-04-13,9391,5440,Toys & Games,1,97.68,0.05,92.8,Central,Online,Returning
103238,2024-04-13,8863,5355,Health & Wellness,6,201.57,0.2,967.54,West,Offline,New
147294,2024-04-13,5393,5424,Home & Kitchen,1,51.86,0.05,49.27,Central,Offline,New
135198,2024-04-13,5774,5218,Sports & Outdoors,2,251.23,0.0,502.46,South,Online,Returning
123708,2024-04-14,3416,5218,Pet Supplies,3,33.58,0.05,95.7,West,Online,Returning
131840,2024-04-14,8613,5122,Home & Kitchen,1,54.14,0.0,54.14,East,Offline,Returning
137080,2024-04-14,7315,5176,Pet Supplies,1,135.22,0.0,135.22,West,Offline,Returning
123996,2024-04-14,2280,5369,Grocery,2,75.76,0.05,143.94,West,Online,Returning
105296,2024-04-14,2632,5369,Home & Kitchen,3,430.18,0.1,1161.49,Central,Online,Returning
111668,2024-04-14,2038,5259,Electronics,2,1684.85,0.0,3369.7,South,Online,New
117750,2024-04-14,7609,5127,Clothing,1,25.7,0.1,23.13,South,Online,New
117773,2024-04-14,2982,5030,Sports & Outdoors,2,389.16,0.1,700.49,East,Offline,New
126504,2024-04-14,2055,5334,Sports & Outdoors,5,467.74,0.1,2104.83,East,Offline,Returning
147061,2024-04-14,7599,5265,Office Supplies,5,7.18,0.1,32.31,South,Offline,Returning
120119,2024-04-14,2673,5340,Grocery,6,59.77,0.15,304.83,East,Offline,New
115964,2024-04-14,8267,5119,Home & Kitchen,1,357.23,0.05,339.37,East,Offline,Returning
105332,2024-04-14,4017,5014,Electronics,2,1791.51,0.15,3045.57,West,Online,Returning
135388,2024-04-14,10321,5133,Grocery,4,93.65,0.0,374.6,South,Offline,New
108316,2024-04-14,5019,5135,Clothing,4,176.32,0.2,564.22,West,Online,Returning
148020,2024-04-14,6839,5406,Toys & Games,5,134.23,0.0,671.15,West,Offline,Returning
123077,2024-04-14,7036,5115,Sports & Outdoors,2,134.3,0.1,241.74,South,Offline,Returning
115529,2024-04-14,9844,5238,Automotive,1,695.6,0.15,591.26,East,Online,Returning
105919,2024-04-14,10364,5041,Beauty & Personal Care,1,35.3,0.0,35.3,South,Offline,Returning
138511,2024-04-14,7948,5097,Clothing,4,128.87,0.1,463.93,South,Offline,Returning
128200,2024-04-14,2801,5224,Grocery,4,38.12,0.0,152.48,Central,Offline,Returning
136332,2024-04-14,9290,5484,Office Supplies,1,94.56,0.05,89.83,South,Online,New
121927,2024-04-14,6126,5145,Clothing,2,53.0,0.0,106.0,South,Offline,Returning
101693,2024-04-14,2162,5094,Home & Kitchen,1,226.89,0.0,226.89,South,Offline,New
121588,2024-04-14,5123,5316,Beauty & Personal Care,6,41.11,0.05,234.33,Central,Offline,Returning
135335,2024-04-14,9654,5382,Sports & Outdoors,3,359.87,0.05,1025.63,North,Online,Returning
106733,2024-04-14,9967,5034,Home & Kitchen,1,207.87,0.05,197.48,East,Online,Returning
111055,2024-04-14,3454,5058,Health & Wellness,4,33.15,0.15,112.71,Central,Offline,Returning
125886,2024-04-14,3629,5342,Clothing,3,95.05,0.15,242.38,North,Online,New
113775,2024-04-14,5460,5121,Home & Kitchen,1,313.18,0.0,313.18,West,Online,New
136458,2024-04-14,5763,5460,Beauty & Personal Care,2,47.3,0.0,94.6,West,Online,Returning
106163,2024-04-14,2875,5206,Toys & Games,3,14.4,0.2,34.56,Central,Online,Returning
133003,2024-04-14,7529,5380,Grocery,5,90.03,0.0,450.15,West,Online,Returning
113503,2024-04-14,1632,5212,Health & Wellness,1,254.25,0.05,241.54,North,Online,Returning
125523,2024-04-14,8595,5207,Home & Kitchen,6,404.53,0.0,2427.18,North,Online,New
146190,2024-04-14,3088,5080,Grocery,1,22.45,0.05,21.33,South,Online,New
138024,2024-04-14,1301,5333,Grocery,4,86.85,0.05,330.03,North,Online,Returning
110906,2024-04-14,2076,5331,Home & Kitchen,2,87.67,0.05,166.57,Central,Online,Returning
126325,2024-04-14,7485,5212,Sports & Outdoors,1,341.61,0.0,341.61,Central,Offline,Returning
128022,2024-04-14,8939,5403,Electronics,1,988.67,0.0,988.67,Central,Online,Returning
117173,2024-04-14,8164,5478,Beauty & Personal Care,2,145.54,0.0,291.08,Central,Offline,Returning
132400,2024-04-14,5398,5144,Electronics,4,1215.15,0.0,4860.6,North,Offline,Returning
147955,2024-04-14,1367,5210,Automotive,6,120.97,0.0,725.82,West,Offline,Returning
124590,2024-04-14,3923,5487,Automotive,9,320.69,0.0,2886.21,Central,Offline,Returning
114675,2024-04-14,8773,5308,Pet Supplies,2,45.34,0.05,86.15,North,Online,Returning
103555,2024-04-14,10103,5437,Pet Supplies,2,62.94,0.1,113.29,Central,Online,Returning
129335,2024-04-14,6922,5425,Home & Kitchen,3,452.01,0.1,1220.43,South,Online,New
108044,2024-04-14,1784,5331,Beauty & Personal Care,4,11.52,0.0,46.08,North,Online,Returning
115394,2024-04-14,5059,5365,Electronics,2,1299.35,0.15,2208.9,West,Online,New
143335,2024-04-14,10659,5308,Books,2,49.57,0.05,94.18,East,Online,New
131658,2024-04-14,6881,5342,Books,4,16.28,0.0,65.12,South,Online,Returning
143609,2024-04-14,10550,5315,Grocery,8,7.96,0.1,57.31,West,Online,Returning
143316,2024-04-14,4335,5132,Grocery,7,65.58,0.0,459.06,North,Online,Returning
143351,2024-04-14,10514,5135,Grocery,1,8.29,0.25,6.22,North,Online,New
102629,2024-04-14,6821,5302,Grocery,5,50.0,0.1,225.0,South,Online,Returning
108249,2024-04-14,1157,5087,Grocery,3,64.58,0.0,193.74,Central,Offline,Returning
101796,2024-04-14,6022,5217,Clothing,1,72.65,0.0,72.65,West,Offline,Returning
144246,2024-04-15,5645,5215,Automotive,4,453.98,0.2,1452.74,East,Offline,New
133661,2024-04-15,9540,5069,Office Supplies,6,180.85,0.0,1085.1,West,Online,New
111885,2024-04-15,1079,5243,Electronics,4,1363.22,0.05,5180.24,East,Online,Returning
105570,2024-04-15,8266,5320,Books,1,21.73,0.15,18.47,South,Offline,New
124942,2024-04-15,5305,5215,Office Supplies,2,191.44,0.05,363.74,North,Online,Returning
124144,2024-04-15,9336,5212,Clothing,2,190.45,0.0,380.9,North,Online,Returning
108334,2024-04-15,1427,5403,Clothing,2,50.03,0.0,100.06,East,Offline,New
122953,2024-04-15,7601,5237,Sports & Outdoors,2,295.82,0.15,502.89,South,Offline,New
114984,2024-04-15,3668,5093,Home & Kitchen,5,429.52,0.05,2040.22,West,Offline,New
132705,2024-04-15,3738,5379,Home & Kitchen,2,499.29,0.2,798.86,East,Online,New
137696,2024-04-15,4883,5334,Automotive,2,727.01,0.0,1454.02,South,Online,Returning
145933,2024-04-15,9257,5047,Beauty & Personal Care,3,134.97,0.1,364.42,East,Online,Returning
110577,2024-04-15,6568,5457,Office Supplies,5,166.68,0.0,833.4,Central,Offline,Returning
133769,2024-04-15,10517,5074,Clothing,2,18.93,0.0,37.86,North,Online,New
122919,2024-04-15,1703,5002,Home & Kitchen,6,234.72,0.05,1337.9,South,Online,Returning
129928,2024-04-15,10394,5234,Home & Kitchen,2,146.52,0.1,263.74,Central,Online,New
136893,2024-04-15,8306,5135,Electronics,3,1673.63,0.15,4267.76,East,Online,New
147855,2024-04-15,7587,5145,Automotive,3,107.34,0.1,289.82,Central,Offline,Returning
123123,2024-04-15,4799,5141,Books,2,37.05,0.0,74.1,East,Offline,Returning
116397,2024-04-15,7059,5467,Sports & Outdoors,3,518.98,0.1,1401.25,South,Offline,Returning
120535,2024-04-15,1695,5014,Beauty & Personal Care,2,140.46,0.2,224.74,West,Offline,New
137822,2024-04-15,3509,5347,Electronics,3,1839.89,0.0,5519.67,East,Offline,Returning
137782,2024-04-15,6613,5410,Toys & Games,7,39.06,0.0,273.42,South,Online,Returning
113823,2024-04-15,5973,5089,Grocery,4,44.21,0.0,176.84,West,Offline,Returning
122395,2024-04-15,3410,5335,Electronics,2,886.76,0.1,1596.17,North,Online,New
120737,2024-04-15,2175,5308,Electronics,1,525.73,0.0,525.73,East,Offline,Returning
124435,2024-04-15,10463,5351,Automotive,1,98.53,0.0,98.53,West,Offline,Returning
145601,2024-04-15,9025,5379,Beauty & Personal Care,2,22.8,0.2,36.48,West,Offline,New
110419,2024-04-15,7821,5476,Grocery,4,90.33,0.2,289.06,South,Online,New
142831,2024-04-15,4543,5388,Office Supplies,2,168.68,0.0,337.36,South,Online,New
141105,2024-04-15,3869,5063,Grocery,1,12.45,0.0,12.45,South,Online,New
140756,2024-04-15,7323,5228,Clothing,5,21.57,0.05,102.46,North,Online,New
135625,2024-04-15,5290,5218,Home & Kitchen,1,349.49,0.05,332.02,Central,Online,Returning
117010,2024-04-15,2854,5434,Grocery,6,98.86,0.0,593.16,West,Online,New
140278,2024-04-15,2437,5423,Pet Supplies,3,42.96,0.0,128.88,West,Offline,Returning
140822,2024-04-15,8417,5319,Books,7,19.97,0.0,139.79,West,Offline,Returning
117638,2024-04-15,7931,5284,Grocery,4,28.59,0.05,108.64,West,Offline,Returning
134624,2024-04-15,6534,5177,Beauty & Personal Care,2,30.7,0.05,58.33,South,Offline,New
111967,2024-04-15,1476,5470,Toys & Games,2,142.84,0.2,228.54,North,Online,New
102514,2024-04-15,6865,5402,Toys & Games,1,54.58,0.25,40.94,Central,Offline,New
131504,2024-04-15,10802,5316,Automotive,3,867.36,0.0,2602.08,Central,Online,Returning
109803,2024-04-15,8817,5457,Grocery,2,9.12,0.0,18.24,North,Offline,New
141451,2024-04-15,10826,5100,Home & Kitchen,2,440.78,0.0,881.56,South,Offline,New
118346,2024-04-15,4409,5436,Pet Supplies,2,131.63,0.0,263.26,North,Offline,Returning
123891,2024-04-15,3338,5453,Health & Wellness,3,53.18,0.1,143.59,East,Offline,Returning
136581,2024-04-15,10066,5371,Electronics,1,1879.76,0.05,1785.77,West,Online,Returning
147571,2024-04-15,5028,5150,Electronics,1,176.62,0.25,132.46,West,Online,Returning
145742,2024-04-15,3329,5151,Home & Kitchen,4,32.04,0.05,121.75,East,Offline,Returning
104816,2024-04-15,4979,5319,Beauty & Personal Care,2,18.48,0.0,36.96,Central,Online,Returning
132553,2024-04-16,5594,5125,Office Supplies,2,93.84,0.0,187.68,North,Online,Returning
127219,2024-04-16,3836,5132,Electronics,7,56.65,0.05,376.72,Central,Online,New
108864,2024-04-16,10468,5035,Toys & Games,2,125.94,0.05,239.29,Central,Online,New
122599,2024-04-16,9249,5478,Clothing,4,39.12,0.1,140.83,North,Offline,New
131734,2024-04-16,9112,5497,Grocery,10,62.15,0.0,621.5,North,Online,Returning
102204,2024-04-16,3417,5256,Electronics,5,725.58,0.0,3627.9,South,Online,Returning
147493,2024-04-16,10344,5393,Health & Wellness,2,75.85,0.05,144.11,North,Offline,Returning
141211,2024-04-16,1180,5163,Automotive,4,221.2,0.2,707.84,South,Online,New
104159,2024-04-16,5604,5120,Electronics,10,832.48,0.05,7908.56,North,Online,New
120497,2024-04-16,1263,5452,Home & Kitchen,1,129.75,0.0,129.75,East,Online,New
127191,2024-04-16,5200,5466,Electronics,4,1506.99,0.25,4520.97,North,Online,Returning
102762,2024-04-16,6804,5028,Home & Kitchen,1,180.01,0.0,180.01,North,Online,Returning
129318,2024-04-16,10593,5294,Electronics,3,1134.48,0.1,3063.1,West,Offline,Returning
124147,2024-04-16,6197,5122,Automotive,1,562.75,0.0,562.75,North,Offline,Returning
117659,2024-04-16,1141,5266,Clothing,4,83.26,0.1,299.74,North,Online,Returning
137068,2024-04-16,9124,5168,Electronics,4,300.65,0.05,1142.47,East,Online,Returning
111997,2024-04-16,9606,5018,Electronics,2,1844.3,0.0,3688.6,East,Online,New
145183,2024-04-16,5604,5357,Books,1,13.1,0.15,11.14,West,Online,Returning
148898,2024-04-16,4934,5168,Books,4,33.15,0.2,106.08,North,Online,Returning
109632,2024-04-16,10609,5358,Electronics,2,1671.65,0.0,3343.3,East,Online,Returning
147677,2024-04-16,4169,5310,Grocery,4,29.27,0.05,111.23,Central,Offline,New
117332,2024-04-16,10499,5249,Automotive,3,117.82,0.25,265.09,South,Offline,Returning
119025,2024-04-16,7705,5117,Books,1,21.03,0.2,16.82,Central,Offline,New
138819,2024-04-16,10758,5295,Beauty & Personal Care,4,41.86,0.2,133.95,East,Online,Returning
135320,2024-04-16,5029,5251,Grocery,5,31.65,0.0,158.25,West,Offline,New
112033,2024-04-16,5468,5461,Electronics,5,1976.68,0.0,9883.4,East,Online,New
147475,2024-04-16,7080,5092,Health & Wellness,2,259.73,0.15,441.54,East,Offline,Returning
115787,2024-04-16,3279,5465,Sports & Outdoors,1,722.08,0.0,722.08,East,Online,New
134850,2024-04-16,6425,5476,Automotive,2,752.67,0.1,1354.81,West,Online,Returning
128613,2024-04-16,10032,5227,Pet Supplies,3,103.58,0.05,295.2,Central,Offline,New
125251,2024-04-16,1882,5324,Clothing,1,72.7,0.0,72.7,South,Offline,Returning
110446,2024-04-16,10220,5404,Electronics,4,588.68,0.05,2236.98,West,Offline,Returning
147342,2024-04-16,2785,5016,Sports & Outdoors,1,437.95,0.25,328.46,South,Online,New
138482,2024-04-16,6319,5093,Books,2,42.51,0.0,85.02,South,Online,New
148472,2024-04-16,1870,5073,Home & Kitchen,1,455.73,0.0,455.73,East,Online,Returning
141284,2024-04-16,9953,5368,Electronics,1,1269.33,0.0,1269.33,North,Offline,Returning
127935,2024-04-16,5906,5250,Health & Wellness,6,174.38,0.25,784.71,Central,Online,Returning
144847,2024-04-16,4879,5334,Toys & Games,1,28.54,0.0,28.54,South,Offline,Returning
113835,2024-04-16,8462,5101,Office Supplies,1,147.28,0.15,125.19,West,Offline,New
116032,2024-04-16,9846,5209,Sports & Outdoors,1,565.19,0.15,480.41,West,Online,New
121632,2024-04-16,1353,5460,Clothing,5,74.66,0.2,298.64,East,Offline,Returning
124298,2024-04-16,10740,5092,Beauty & Personal Care,1,138.92,0.1,125.03,East,Online,Returning
109537,2024-04-16,7005,5083,Beauty & Personal Care,2,115.47,0.15,196.3,Central,Online,New
128136,2024-04-16,4778,5013,Sports & Outdoors,1,685.22,0.0,685.22,North,Online,Returning
134679,2024-04-16,7566,5227,Beauty & Personal Care,1,55.85,0.0,55.85,North,Offline,Returning
120054,2024-04-16,2817,5405,Electronics,3,1370.81,0.0,4112.43,Central,Online,Returning
101836,2024-04-16,3371,5216,Sports & Outdoors,4,776.22,0.05,2949.64,North,Online,Returning
134194,2024-04-16,4369,5136,Automotive,2,363.28,0.15,617.58,South,Online,Returning
138467,2024-04-16,3440,5083,Office Supplies,5,38.25,0.05,181.69,West,Online,New
114854,2024-04-16,1348,5296,Automotive,2,123.1,0.1,221.58,South,Offline,Returning
143634,2024-04-16,2141,5251,Toys & Games,1,45.35,0.0,45.35,North,Offline,Returning
103059,2024-04-16,5086,5465,Clothing,1,76.85,0.1,69.16,North,Offline,New
134348,2024-04-16,9391,5454,Electronics,4,1266.74,0.1,4560.26,East,Offline,Returning
106550,2024-04-16,1683,5168,Sports & Outdoors,1,473.83,0.0,473.83,North,Offline,Returning
141715,2024-04-16,3879,5358,Toys & Games,3,73.64,0.0,220.92,West,Online,New
111953,2024-04-16,2708,5455,Clothing,3,76.35,0.2,183.24,South,Online,Returning
110098,2024-04-16,5409,5449,Electronics,1,1960.8,0.2,1568.64,East,Online,New
131523,2024-04-16,10877,5374,Grocery,2,20.17,0.05,38.32,West,Offline,New
128933,2024-04-17,8512,5092,Home & Kitchen,6,60.56,0.1,327.02,South,Online,Returning
108101,2024-04-17,3639,5201,Home & Kitchen,4,380.74,0.05,1446.81,West,Offline,New
102254,2024-04-17,1672,5107,Books,6,9.74,0.0,58.44,East,Online,New
104682,2024-04-17,7905,5100,Electronics,4,858.62,0.05,3262.76,Central,Online,Returning
132761,2024-04-17,1282,5001,Grocery,4,42.84,0.2,137.09,East,Offline,Returning
111307,2024-04-17,6901,5195,Books,5,57.92,0.0,289.6,East,Offline,Returning
122905,2024-04-17,9652,5467,Electronics,1,1168.78,0.2,935.02,Central,Online,New
108863,2024-04-17,2677,5060,Books,1,30.03,0.05,28.53,South,Online,Returning
122718,2024-04-17,9298,5200,Clothing,4,67.57,0.1,243.25,East,Online,Returning
147189,2024-04-17,5730,5429,Beauty & Personal Care,5,115.96,0.0,579.8,North,Offline,New
118524,2024-04-17,7818,5072,Grocery,1,58.68,0.15,49.88,East,Online,New
107614,2024-04-17,2442,5459,Health & Wellness,5,121.69,0.05,578.03,East,Online,New
132136,2024-04-17,9594,5122,Clothing,1,81.15,0.0,81.15,East,Online,Returning
116332,2024-04-17,3015,5013,Beauty & Personal Care,3,28.04,0.15,71.5,South,Online,Returning
146789,2024-04-17,2304,5439,Toys & Games,4,139.54,0.0,558.16,East,Online,Returning
132277,2024-04-17,1124,5292,Toys & Games,5,144.78,0.1,651.51,Central,Offline,New
108195,2024-04-17,6996,5445,Home & Kitchen,1,77.39,0.15,65.78,East,Online,Returning
118504,2024-04-17,6836,5208,Beauty & Personal Care,2,50.96,0.15,86.63,Central,Offline,New
122575,2024-04-17,8530,5368,Electronics,2,461.03,0.05,875.96,West,Online,Returning
116750,2024-04-17,6208,5194,Clothing,3,164.93,0.0,494.79,West,Online,New
105315,2024-04-17,6926,5455,Electronics,3,1633.83,0.05,4656.42,East,Offline,Returning
120931,2024-04-17,8002,5262,Sports & Outdoors,2,649.99,0.0,1299.98,South,Online,New
129602,2024-04-17,8077,5133,Electronics,1,503.2,0.05,478.04,East,Offline,New
124211,2024-04-17,6451,5053,Home & Kitchen,1,446.6,0.0,446.6,North,Online,Returning
103634,2024-04-17,2206,5294,Health & Wellness,7,82.35,0.1,518.8,East,Offline,Returning
143310,2024-04-17,3337,5220,Health & Wellness,3,278.68,0.0,836.04,North,Offline,New
116990,2024-04-17,5725,5025,Grocery,7,71.26,0.1,448.94,South,Offline,Returning
119677,2024-04-17,5289,5218,Electronics,1,1597.84,0.0,1597.84,North,Online,Returning
122784,2024-04-17,2904,5213,Clothing,10,171.35,0.0,1713.5,East,Offline,Returning
141969,2024-04-17,8178,5056,Health & Wellness,1,189.37,0.05,179.9,Central,Online,New
100538,2024-04-17,4992,5291,Home & Kitchen,1,314.38,0.05,298.66,Central,Online,Returning
126153,2024-04-17,10705,5262,Automotive,3,228.68,0.15,583.13,North,Online,Returning
138387,2024-04-17,1454,5063,Toys & Games,1,126.69,0.05,120.36,West,Online,Returning
118698,2024-04-17,6021,5149,Sports & Outdoors,3,550.69,0.0,1652.07,West,Online,Returning
128035,2024-04-17,7740,5069,Toys & Games,3,50.42,0.15,128.57,South,Online,Returning
140066,2024-04-17,7748,5155,Clothing,2,143.41,0.15,243.8,North,Online,Returning
128265,2024-04-17,3804,5081,Home & Kitchen,3,274.4,0.0,823.2,East,Online,Returning
128559,2024-04-17,7723,5499,Office Supplies,1,129.3,0.05,122.84,South,Online,New
137852,2024-04-17,1236,5110,Home & Kitchen,2,245.87,0.0,491.74,Central,Offline,Returning
123363,2024-04-17,4100,5116,Automotive,2,604.63,0.05,1148.8,Central,Offline,Returning
136060,2024-04-17,7620,5221,Books,2,52.84,0.15,89.83,Central,Offline,Returning
110171,2024-04-17,3546,5240,Health & Wellness,4,282.38,0.05,1073.04,West,Online,New
128633,2024-04-17,1086,5026,Sports & Outdoors,1,326.81,0.1,294.13,West,Online,New
129095,2024-04-17,8894,5351,Health & Wellness,5,297.35,0.05,1412.41,Central,Online,New
107910,2024-04-17,7655,5389,Grocery,1,92.58,0.0,92.58,South,Online,New
110207,2024-04-17,2575,5158,Sports & Outdoors,1,774.11,0.0,774.11,West,Online,Returning
103753,2024-04-17,8675,5240,Grocery,5,34.09,0.0,170.45,East,Online,Returning
127163,2024-04-17,9784,5282,Clothing,2,163.08,0.0,326.16,Central,Online,Returning
103749,2024-04-17,8895,5489,Automotive,1,777.76,0.0,777.76,West,Offline,Returning
125316,2024-04-17,8777,5199,Electronics,3,913.44,0.0,2740.32,West,Online,New
142105,2024-04-17,1297,5339,Electronics,2,1749.13,0.0,3498.26,North,Online,New
109801,2024-04-17,6914,5088,Electronics,2,994.53,0.15,1690.7,East,Offline,Returning
110831,2024-04-17,7150,5092,Toys & Games,5,127.05,0.0,635.25,Central,Offline,Returning
139325,2024-04-17,10433,5283,Sports & Outdoors,2,170.54,0.0,341.08,North,Offline,New
114526,2024-04-17,3291,5088,Grocery,6,58.8,0.15,299.88,North,Online,Returning
104798,2024-04-17,3369,5291,Books,4,39.4,0.2,126.08,West,Offline,New
113782,2024-04-17,2610,5069,Electronics,3,1589.13,0.0,4767.39,South,Online,Returning
117186,2024-04-17,9375,5437,Pet Supplies,1,90.92,0.0,90.92,East,Online,Returning
106437,2024-04-17,5115,5317,Home & Kitchen,1,489.85,0.2,391.88,Central,Online,New
143144,2024-04-17,1219,5319,Clothing,2,101.54,0.0,203.08,South,Online,Returning
116094,2024-04-17,2242,5247,Beauty & Personal Care,3,21.1,0.1,56.97,West,Online,New
136743,2024-04-17,8654,5124,Beauty & Personal Care,1,145.83,0.0,145.83,South,Online,Returning
124864,2024-04-17,4571,5471,Clothing,1,95.03,0.1,85.53,Central,Offline,Returning
141162,2024-04-17,8035,5040,Electronics,1,1377.17,0.25,1032.88,West,Offline,Returning
120658,2024-04-17,4217,5375,Electronics,2,1556.41,0.0,3112.82,East,Offline,New
138611,2024-04-17,3137,5442,Grocery,1,65.48,0.25,49.11,East,Online,Returning
129747,2024-04-18,3080,5135,Electronics,2,1711.07,0.05,3251.03,East,Offline,New
134585,2024-04-18,9170,5317,Beauty & Personal Care,1,133.78,0.0,133.78,East,Online,Returning
114111,2024-04-18,5310,5093,Clothing,1,193.02,0.05,183.37,East,Offline,Returning
142466,2024-04-18,4040,5394,Toys & Games,2,124.2,0.1,223.56,North,Offline,New
127353,2024-04-18,6656,5209,Grocery,2,45.37,0.05,86.2,Central,Online,Returning
127569,2024-04-18,6137,5139,Electronics,3,787.55,0.1,2126.38,East,Online,Returning
147881,2024-04-18,4355,5082,Home & Kitchen,1,299.28,0.1,269.35,West,Online,Returning
128008,2024-04-18,8331,5155,Toys & Games,1,127.44,0.15,108.32,East,Offline,New
140838,2024-04-18,2925,5062,Health & Wellness,1,142.86,0.1,128.57,East,Offline,Returning
116422,2024-04-18,1636,5218,Beauty & Personal Care,4,31.32,0.0,125.28,West,Online,Returning
134613,2024-04-18,9861,5435,Clothing,2,104.16,0.1,187.49,East,Online,Returning
106350,2024-04-18,5610,5156,Electronics,3,1117.48,0.1,3017.2,West,Online,Returning
103439,2024-04-18,8675,5433,Home & Kitchen,2,229.0,0.1,412.2,South,Offline,New
103935,2024-04-18,6599,5500,Electronics,6,1813.95,0.05,10339.52,North,Online,Returning
114007,2024-04-18,4330,5254,Clothing,4,84.26,0.05,320.19,East,Online,Returning
146531,2024-04-18,1445,5370,Toys & Games,2,85.72,0.1,154.3,South,Offline,New
149148,2024-04-18,7781,5247,Automotive,2,572.32,0.2,915.71,East,Online,New
109887,2024-04-18,3943,5329,Clothing,1,154.44,0.0,154.44,Central,Online,Returning
144115,2024-04-18,3289,5414,Grocery,6,27.49,0.05,156.69,East,Offline,Returning
125025,2024-04-18,8112,5360,Toys & Games,4,119.08,0.15,404.87,South,Online,Returning
145436,2024-04-18,9417,5133,Grocery,2,94.85,0.0,189.7,South,Online,New
134146,2024-04-18,3268,5126,Automotive,3,311.22,0.1,840.29,South,Online,Returning
121163,2024-04-18,6017,5202,Home & Kitchen,3,457.2,0.0,1371.6,North,Online,New
103540,2024-04-18,7798,5363,Beauty & Personal Care,5,39.34,0.0,196.7,East,Online,New
100868,2024-04-18,7900,5376,Books,4,57.37,0.0,229.48,Central,Offline,Returning
113102,2024-04-18,3897,5463,Beauty & Personal Care,4,71.6,0.0,286.4,East,Online,Returning
117804,2024-04-18,1292,5075,Electronics,2,885.83,0.0,1771.66,South,Offline,New
144016,2024-04-18,9349,5045,Toys & Games,2,42.91,0.0,85.82,East,Offline,Returning
104327,2024-04-18,8529,5301,Electronics,3,504.03,0.05,1436.49,West,Offline,Returning
140446,2024-04-18,5810,5080,Office Supplies,3,40.32,0.05,114.91,Central,Offline,New
115022,2024-04-18,2552,5089,Electronics,3,1343.33,0.0,4029.99,North,Offline,Returning
124474,2024-04-18,10344,5244,Books,1,28.57,0.05,27.14,East,Online,Returning
149810,2024-04-18,4511,5160,Beauty & Personal Care,2,24.14,0.0,48.28,North,Online,Returning
119973,2024-04-18,10413,5016,Clothing,1,53.59,0.0,53.59,East,Online,Returning
